T a T y T i(Vdd)*Vdd
1.945603e-06 0.000000e+00 1.945603e-06 1.795110e+00 1.945603e-06 7.165456e-07 
1.946603e-06 0.000000e+00 1.946603e-06 1.795111e+00 1.946603e-06 -1.972747e-05 
1.947603e-06 0.000000e+00 1.947603e-06 1.795110e+00 1.947603e-06 7.093564e-07 
1.948603e-06 0.000000e+00 1.948603e-06 1.795111e+00 1.948603e-06 -1.972029e-05 
1.949603e-06 0.000000e+00 1.949603e-06 1.795110e+00 1.949603e-06 7.021731e-07 
1.950603e-06 0.000000e+00 1.950603e-06 1.795111e+00 1.950603e-06 -1.971311e-05 
1.951603e-06 0.000000e+00 1.951603e-06 1.795110e+00 1.951603e-06 6.949957e-07 
1.952603e-06 0.000000e+00 1.952603e-06 1.795111e+00 1.952603e-06 -1.970593e-05 
1.953603e-06 0.000000e+00 1.953603e-06 1.795110e+00 1.953603e-06 6.878243e-07 
1.954603e-06 0.000000e+00 1.954603e-06 1.795111e+00 1.954603e-06 -1.969876e-05 
1.955603e-06 0.000000e+00 1.955603e-06 1.795110e+00 1.955603e-06 6.806589e-07 
1.956603e-06 0.000000e+00 1.956603e-06 1.795111e+00 1.956603e-06 -1.969160e-05 
1.957603e-06 0.000000e+00 1.957603e-06 1.795110e+00 1.957603e-06 6.734994e-07 
1.958603e-06 0.000000e+00 1.958603e-06 1.795111e+00 1.958603e-06 -1.968444e-05 
1.959603e-06 0.000000e+00 1.959603e-06 1.795110e+00 1.959603e-06 6.663458e-07 
1.960603e-06 0.000000e+00 1.960603e-06 1.795111e+00 1.960603e-06 -1.967729e-05 
1.961603e-06 0.000000e+00 1.961603e-06 1.795110e+00 1.961603e-06 6.591982e-07 
1.962603e-06 0.000000e+00 1.962603e-06 1.795111e+00 1.962603e-06 -1.967015e-05 
1.963603e-06 0.000000e+00 1.963603e-06 1.795110e+00 1.963603e-06 6.520565e-07 
1.964603e-06 0.000000e+00 1.964603e-06 1.795111e+00 1.964603e-06 -1.966301e-05 
1.965603e-06 0.000000e+00 1.965603e-06 1.795110e+00 1.965603e-06 6.449207e-07 
1.966603e-06 0.000000e+00 1.966603e-06 1.795111e+00 1.966603e-06 -1.965588e-05 
1.967603e-06 0.000000e+00 1.967603e-06 1.795110e+00 1.967603e-06 6.377909e-07 
1.968603e-06 0.000000e+00 1.968603e-06 1.795111e+00 1.968603e-06 -1.964875e-05 
1.969603e-06 0.000000e+00 1.969603e-06 1.795110e+00 1.969603e-06 6.306669e-07 
1.970603e-06 0.000000e+00 1.970603e-06 1.795111e+00 1.970603e-06 -1.964163e-05 
1.971603e-06 0.000000e+00 1.971603e-06 1.795110e+00 1.971603e-06 6.235489e-07 
1.972603e-06 0.000000e+00 1.972603e-06 1.795111e+00 1.972603e-06 -1.963452e-05 
1.973603e-06 0.000000e+00 1.973603e-06 1.795110e+00 1.973603e-06 6.164368e-07 
1.974603e-06 0.000000e+00 1.974603e-06 1.795111e+00 1.974603e-06 -1.962741e-05 
1.975603e-06 0.000000e+00 1.975603e-06 1.795110e+00 1.975603e-06 6.093306e-07 
1.976603e-06 0.000000e+00 1.976603e-06 1.795111e+00 1.976603e-06 -1.962030e-05 
1.977603e-06 0.000000e+00 1.977603e-06 1.795110e+00 1.977603e-06 6.022302e-07 
1.978603e-06 0.000000e+00 1.978603e-06 1.795111e+00 1.978603e-06 -1.961321e-05 
1.979603e-06 0.000000e+00 1.979603e-06 1.795110e+00 1.979603e-06 5.951358e-07 
1.980603e-06 0.000000e+00 1.980603e-06 1.795111e+00 1.980603e-06 -1.960611e-05 
1.981603e-06 0.000000e+00 1.981603e-06 1.795110e+00 1.981603e-06 5.880473e-07 
1.982603e-06 0.000000e+00 1.982603e-06 1.795111e+00 1.982603e-06 -1.959903e-05 
1.983603e-06 0.000000e+00 1.983603e-06 1.795110e+00 1.983603e-06 5.809646e-07 
1.984603e-06 0.000000e+00 1.984603e-06 1.795111e+00 1.984603e-06 -1.959195e-05 
1.985603e-06 0.000000e+00 1.985603e-06 1.795110e+00 1.985603e-06 5.738878e-07 
1.986603e-06 0.000000e+00 1.986603e-06 1.795111e+00 1.986603e-06 -1.958487e-05 
1.987603e-06 0.000000e+00 1.987603e-06 1.795110e+00 1.987603e-06 5.668168e-07 
1.988603e-06 0.000000e+00 1.988603e-06 1.795111e+00 1.988603e-06 -1.957781e-05 
1.989603e-06 0.000000e+00 1.989603e-06 1.795110e+00 1.989603e-06 5.597518e-07 
1.990603e-06 0.000000e+00 1.990603e-06 1.795111e+00 1.990603e-06 -1.957074e-05 
1.991603e-06 0.000000e+00 1.991603e-06 1.795110e+00 1.991603e-06 5.526926e-07 
1.992603e-06 0.000000e+00 1.992603e-06 1.795111e+00 1.992603e-06 -1.956369e-05 
1.993603e-06 0.000000e+00 1.993603e-06 1.795110e+00 1.993603e-06 5.456392e-07 
1.994603e-06 0.000000e+00 1.994603e-06 1.795111e+00 1.994603e-06 -1.955664e-05 
1.995603e-06 0.000000e+00 1.995603e-06 1.795110e+00 1.995603e-06 5.385917e-07 
1.996603e-06 0.000000e+00 1.996603e-06 1.795111e+00 1.996603e-06 -1.954959e-05 
1.997603e-06 0.000000e+00 1.997603e-06 1.795110e+00 1.997603e-06 5.315500e-07 
1.998603e-06 0.000000e+00 1.998603e-06 1.795111e+00 1.998603e-06 -1.954255e-05 
1.999603e-06 0.000000e+00 1.999603e-06 1.795110e+00 1.999603e-06 5.245142e-07 
2.000000e-06 0.000000e+00 2.000000e-06 1.795111e+00 2.000000e-06 -1.953019e-05 
2.000000e-06 1.800000e-01 2.000000e-06 1.795250e+00 2.000000e-06 1.798611e-03 
2.000000e-06 5.400000e-01 2.000000e-06 1.795631e+00 2.000000e-06 3.748389e-03 
2.000001e-06 1.260000e+00 2.000001e-06 1.796560e+00 2.000001e-06 3.876168e-03 
2.000001e-06 1.800000e+00 2.000001e-06 1.797163e+00 2.000001e-06 3.396055e-03 
2.000001e-06 1.800000e+00 2.000001e-06 1.797188e+00 2.000001e-06 1.774984e-03 
2.000001e-06 1.800000e+00 2.000001e-06 1.797170e+00 2.000001e-06 4.172421e-05 
2.000002e-06 1.800000e+00 2.000002e-06 1.797000e+00 2.000002e-06 -2.738993e-05 
2.000002e-06 1.800000e+00 2.000002e-06 1.796662e+00 2.000002e-06 8.450944e-06 
2.000003e-06 1.800000e+00 2.000003e-06 1.796196e+00 2.000003e-06 -1.859505e-05 
2.000005e-06 1.800000e+00 2.000005e-06 1.795266e+00 2.000005e-06 4.415607e-06 
2.000008e-06 1.800000e+00 2.000008e-06 1.793405e+00 2.000008e-06 -1.694605e-05 
2.000015e-06 1.800000e+00 2.000015e-06 1.789685e+00 2.000015e-06 3.690439e-06 
2.000029e-06 1.800000e+00 2.000029e-06 1.782253e+00 2.000029e-06 -1.655233e-05 
2.000058e-06 1.800000e+00 2.000058e-06 1.767417e+00 2.000058e-06 3.588266e-06 
2.000114e-06 1.800000e+00 2.000114e-06 1.737859e+00 2.000114e-06 -1.632367e-05 
2.000226e-06 1.800000e+00 2.000226e-06 1.679199e+00 2.000226e-06 3.829416e-06 
2.000451e-06 1.800000e+00 2.000451e-06 1.563716e+00 2.000451e-06 -1.577454e-05 
2.000902e-06 1.800000e+00 2.000902e-06 1.340382e+00 2.000902e-06 4.740953e-06 
2.001802e-06 1.800000e+00 2.001802e-06 9.305180e-01 2.001802e-06 -1.422850e-05 
2.002802e-06 1.800000e+00 2.002802e-06 5.597009e-01 2.002802e-06 6.730312e-06 
2.003802e-06 1.800000e+00 2.003802e-06 3.048336e-01 2.003802e-06 -1.256501e-05 
2.004802e-06 1.800000e+00 2.004802e-06 1.560715e-01 2.004802e-06 5.919107e-06 
2.005802e-06 1.800000e+00 2.005802e-06 7.922381e-02 2.005802e-06 -1.699469e-05 
2.006802e-06 1.800000e+00 2.006802e-06 4.272970e-02 2.006802e-06 4.134169e-07 
2.007802e-06 1.800000e+00 2.007802e-06 2.626244e-02 2.007802e-06 -2.091601e-05 
2.008802e-06 1.800000e+00 2.008802e-06 1.902804e-02 2.008802e-06 -1.709823e-06 
2.009802e-06 1.800000e+00 2.009802e-06 1.588782e-02 2.009802e-06 -2.191900e-05 
2.010802e-06 1.800000e+00 2.010802e-06 1.453306e-02 2.010802e-06 -2.164942e-06 
2.011802e-06 1.800000e+00 2.011802e-06 1.395196e-02 2.011802e-06 -2.211921e-05 
2.012802e-06 1.800000e+00 2.012802e-06 1.370263e-02 2.012802e-06 -2.253737e-06 
2.013802e-06 1.800000e+00 2.013802e-06 1.359546e-02 2.013802e-06 -2.215379e-05 
2.014802e-06 1.800000e+00 2.014802e-06 1.354955e-02 2.014802e-06 -2.272095e-06 
2.015802e-06 1.800000e+00 2.015802e-06 1.352972e-02 2.015802e-06 -2.215812e-05 
2.016802e-06 1.800000e+00 2.016802e-06 1.352132e-02 2.016802e-06 -2.277518e-06 
2.017802e-06 1.800000e+00 2.017802e-06 1.351759e-02 2.017802e-06 -2.215688e-05 
2.018802e-06 1.800000e+00 2.018802e-06 1.351611e-02 2.018802e-06 -2.280556e-06 
2.019802e-06 1.800000e+00 2.019802e-06 1.351535e-02 2.019802e-06 -2.215462e-05 
2.020802e-06 1.800000e+00 2.020802e-06 1.351515e-02 2.020802e-06 -2.283152e-06 
2.021802e-06 1.800000e+00 2.021802e-06 1.351494e-02 2.021802e-06 -2.215217e-05 
2.022802e-06 1.800000e+00 2.022802e-06 1.351498e-02 2.022802e-06 -2.285667e-06 
2.023802e-06 1.800000e+00 2.023802e-06 1.351486e-02 2.023802e-06 -2.214968e-05 
2.024802e-06 1.800000e+00 2.024802e-06 1.351494e-02 2.024802e-06 -2.288165e-06 
2.025802e-06 1.800000e+00 2.025802e-06 1.351485e-02 2.025802e-06 -2.214718e-05 
2.026802e-06 1.800000e+00 2.026802e-06 1.351494e-02 2.026802e-06 -2.290660e-06 
2.027802e-06 1.800000e+00 2.027802e-06 1.351485e-02 2.027802e-06 -2.214469e-05 
2.028802e-06 1.800000e+00 2.028802e-06 1.351494e-02 2.028802e-06 -2.293153e-06 
2.029802e-06 1.800000e+00 2.029802e-06 1.351485e-02 2.029802e-06 -2.214220e-05 
2.030802e-06 1.800000e+00 2.030802e-06 1.351494e-02 2.030802e-06 -2.295644e-06 
2.031802e-06 1.800000e+00 2.031802e-06 1.351485e-02 2.031802e-06 -2.213971e-05 
2.032802e-06 1.800000e+00 2.032802e-06 1.351494e-02 2.032802e-06 -2.298135e-06 
2.033802e-06 1.800000e+00 2.033802e-06 1.351485e-02 2.033802e-06 -2.213722e-05 
2.034802e-06 1.800000e+00 2.034802e-06 1.351494e-02 2.034802e-06 -2.300624e-06 
2.035802e-06 1.800000e+00 2.035802e-06 1.351485e-02 2.035802e-06 -2.213473e-05 
2.036802e-06 1.800000e+00 2.036802e-06 1.351494e-02 2.036802e-06 -2.303112e-06 
2.037802e-06 1.800000e+00 2.037802e-06 1.351485e-02 2.037802e-06 -2.213224e-05 
2.038802e-06 1.800000e+00 2.038802e-06 1.351494e-02 2.038802e-06 -2.305599e-06 
2.039802e-06 1.800000e+00 2.039802e-06 1.351485e-02 2.039802e-06 -2.212976e-05 
2.040802e-06 1.800000e+00 2.040802e-06 1.351494e-02 2.040802e-06 -2.308085e-06 
2.041802e-06 1.800000e+00 2.041802e-06 1.351485e-02 2.041802e-06 -2.212727e-05 
2.042802e-06 1.800000e+00 2.042802e-06 1.351494e-02 2.042802e-06 -2.310569e-06 
2.043802e-06 1.800000e+00 2.043802e-06 1.351485e-02 2.043802e-06 -2.212479e-05 
2.044802e-06 1.800000e+00 2.044802e-06 1.351494e-02 2.044802e-06 -2.313053e-06 
2.045802e-06 1.800000e+00 2.045802e-06 1.351485e-02 2.045802e-06 -2.212230e-05 
2.046802e-06 1.800000e+00 2.046802e-06 1.351494e-02 2.046802e-06 -2.315535e-06 
2.047802e-06 1.800000e+00 2.047802e-06 1.351485e-02 2.047802e-06 -2.211982e-05 
2.048802e-06 1.800000e+00 2.048802e-06 1.351494e-02 2.048802e-06 -2.318016e-06 
2.049802e-06 1.800000e+00 2.049802e-06 1.351485e-02 2.049802e-06 -2.211734e-05 
2.050802e-06 1.800000e+00 2.050802e-06 1.351494e-02 2.050802e-06 -2.320496e-06 
2.051802e-06 1.800000e+00 2.051802e-06 1.351485e-02 2.051802e-06 -2.211486e-05 
2.052802e-06 1.800000e+00 2.052802e-06 1.351494e-02 2.052802e-06 -2.322975e-06 
2.053802e-06 1.800000e+00 2.053802e-06 1.351485e-02 2.053802e-06 -2.211238e-05 
2.054802e-06 1.800000e+00 2.054802e-06 1.351494e-02 2.054802e-06 -2.325453e-06 
2.055802e-06 1.800000e+00 2.055802e-06 1.351485e-02 2.055802e-06 -2.210991e-05 
2.056802e-06 1.800000e+00 2.056802e-06 1.351494e-02 2.056802e-06 -2.327930e-06 
2.057802e-06 1.800000e+00 2.057802e-06 1.351485e-02 2.057802e-06 -2.210743e-05 
2.058802e-06 1.800000e+00 2.058802e-06 1.351494e-02 2.058802e-06 -2.330405e-06 
2.059802e-06 1.800000e+00 2.059802e-06 1.351485e-02 2.059802e-06 -2.210496e-05 
2.060802e-06 1.800000e+00 2.060802e-06 1.351494e-02 2.060802e-06 -2.332879e-06 
2.061802e-06 1.800000e+00 2.061802e-06 1.351485e-02 2.061802e-06 -2.210248e-05 
2.062802e-06 1.800000e+00 2.062802e-06 1.351494e-02 2.062802e-06 -2.335353e-06 
2.063802e-06 1.800000e+00 2.063802e-06 1.351485e-02 2.063802e-06 -2.210001e-05 
2.064802e-06 1.800000e+00 2.064802e-06 1.351494e-02 2.064802e-06 -2.337825e-06 
2.065802e-06 1.800000e+00 2.065802e-06 1.351485e-02 2.065802e-06 -2.209754e-05 
2.066802e-06 1.800000e+00 2.066802e-06 1.351494e-02 2.066802e-06 -2.340296e-06 
2.067802e-06 1.800000e+00 2.067802e-06 1.351485e-02 2.067802e-06 -2.209507e-05 
2.068802e-06 1.800000e+00 2.068802e-06 1.351494e-02 2.068802e-06 -2.342765e-06 
2.069802e-06 1.800000e+00 2.069802e-06 1.351485e-02 2.069802e-06 -2.209260e-05 
2.070802e-06 1.800000e+00 2.070802e-06 1.351494e-02 2.070802e-06 -2.345234e-06 
2.071802e-06 1.800000e+00 2.071802e-06 1.351485e-02 2.071802e-06 -2.209013e-05 
2.072802e-06 1.800000e+00 2.072802e-06 1.351494e-02 2.072802e-06 -2.347701e-06 
2.073802e-06 1.800000e+00 2.073802e-06 1.351485e-02 2.073802e-06 -2.208766e-05 
2.074802e-06 1.800000e+00 2.074802e-06 1.351494e-02 2.074802e-06 -2.350168e-06 
2.075802e-06 1.800000e+00 2.075802e-06 1.351485e-02 2.075802e-06 -2.208520e-05 
2.076802e-06 1.800000e+00 2.076802e-06 1.351494e-02 2.076802e-06 -2.352633e-06 
2.077802e-06 1.800000e+00 2.077802e-06 1.351485e-02 2.077802e-06 -2.208273e-05 
2.078802e-06 1.800000e+00 2.078802e-06 1.351494e-02 2.078802e-06 -2.355097e-06 
2.079802e-06 1.800000e+00 2.079802e-06 1.351485e-02 2.079802e-06 -2.208027e-05 
2.080802e-06 1.800000e+00 2.080802e-06 1.351494e-02 2.080802e-06 -2.357560e-06 
2.081802e-06 1.800000e+00 2.081802e-06 1.351485e-02 2.081802e-06 -2.207781e-05 
2.082802e-06 1.800000e+00 2.082802e-06 1.351494e-02 2.082802e-06 -2.360022e-06 
2.083802e-06 1.800000e+00 2.083802e-06 1.351485e-02 2.083802e-06 -2.207535e-05 
2.084802e-06 1.800000e+00 2.084802e-06 1.351494e-02 2.084802e-06 -2.362482e-06 
2.085802e-06 1.800000e+00 2.085802e-06 1.351485e-02 2.085802e-06 -2.207289e-05 
2.086802e-06 1.800000e+00 2.086802e-06 1.351494e-02 2.086802e-06 -2.364942e-06 
2.087802e-06 1.800000e+00 2.087802e-06 1.351485e-02 2.087802e-06 -2.207043e-05 
2.088802e-06 1.800000e+00 2.088802e-06 1.351494e-02 2.088802e-06 -2.367400e-06 
2.089802e-06 1.800000e+00 2.089802e-06 1.351485e-02 2.089802e-06 -2.206797e-05 
2.090802e-06 1.800000e+00 2.090802e-06 1.351494e-02 2.090802e-06 -2.369858e-06 
2.091802e-06 1.800000e+00 2.091802e-06 1.351485e-02 2.091802e-06 -2.206551e-05 
2.092802e-06 1.800000e+00 2.092802e-06 1.351494e-02 2.092802e-06 -2.372314e-06 
2.093802e-06 1.800000e+00 2.093802e-06 1.351485e-02 2.093802e-06 -2.206306e-05 
2.094802e-06 1.800000e+00 2.094802e-06 1.351494e-02 2.094802e-06 -2.374769e-06 
2.095802e-06 1.800000e+00 2.095802e-06 1.351485e-02 2.095802e-06 -2.206060e-05 
2.096802e-06 1.800000e+00 2.096802e-06 1.351494e-02 2.096802e-06 -2.377223e-06 
2.097802e-06 1.800000e+00 2.097802e-06 1.351485e-02 2.097802e-06 -2.205815e-05 
2.098802e-06 1.800000e+00 2.098802e-06 1.351494e-02 2.098802e-06 -2.379675e-06 
2.099802e-06 1.800000e+00 2.099802e-06 1.351485e-02 2.099802e-06 -2.205570e-05 
2.100802e-06 1.800000e+00 2.100802e-06 1.351494e-02 2.100802e-06 -2.382127e-06 
2.101802e-06 1.800000e+00 2.101802e-06 1.351485e-02 2.101802e-06 -2.205325e-05 
2.102802e-06 1.800000e+00 2.102802e-06 1.351494e-02 2.102802e-06 -2.384577e-06 
2.103802e-06 1.800000e+00 2.103802e-06 1.351485e-02 2.103802e-06 -2.205080e-05 
2.104802e-06 1.800000e+00 2.104802e-06 1.351494e-02 2.104802e-06 -2.387027e-06 
2.105802e-06 1.800000e+00 2.105802e-06 1.351485e-02 2.105802e-06 -2.204835e-05 
2.106802e-06 1.800000e+00 2.106802e-06 1.351494e-02 2.106802e-06 -2.389475e-06 
2.107802e-06 1.800000e+00 2.107802e-06 1.351485e-02 2.107802e-06 -2.204590e-05 
2.108802e-06 1.800000e+00 2.108802e-06 1.351494e-02 2.108802e-06 -2.391922e-06 
2.109802e-06 1.800000e+00 2.109802e-06 1.351485e-02 2.109802e-06 -2.204345e-05 
2.110802e-06 1.800000e+00 2.110802e-06 1.351494e-02 2.110802e-06 -2.394368e-06 
2.111802e-06 1.800000e+00 2.111802e-06 1.351485e-02 2.111802e-06 -2.204101e-05 
2.112802e-06 1.800000e+00 2.112802e-06 1.351494e-02 2.112802e-06 -2.396813e-06 
2.113802e-06 1.800000e+00 2.113802e-06 1.351485e-02 2.113802e-06 -2.203857e-05 
2.114802e-06 1.800000e+00 2.114802e-06 1.351494e-02 2.114802e-06 -2.399256e-06 
2.115802e-06 1.800000e+00 2.115802e-06 1.351485e-02 2.115802e-06 -2.203612e-05 
2.116802e-06 1.800000e+00 2.116802e-06 1.351494e-02 2.116802e-06 -2.401699e-06 
2.117802e-06 1.800000e+00 2.117802e-06 1.351485e-02 2.117802e-06 -2.203368e-05 
2.118802e-06 1.800000e+00 2.118802e-06 1.351494e-02 2.118802e-06 -2.404140e-06 
2.119802e-06 1.800000e+00 2.119802e-06 1.351485e-02 2.119802e-06 -2.203124e-05 
2.120802e-06 1.800000e+00 2.120802e-06 1.351494e-02 2.120802e-06 -2.406581e-06 
2.121802e-06 1.800000e+00 2.121802e-06 1.351485e-02 2.121802e-06 -2.202880e-05 
2.122802e-06 1.800000e+00 2.122802e-06 1.351494e-02 2.122802e-06 -2.409020e-06 
2.123802e-06 1.800000e+00 2.123802e-06 1.351485e-02 2.123802e-06 -2.202636e-05 
2.124802e-06 1.800000e+00 2.124802e-06 1.351494e-02 2.124802e-06 -2.411458e-06 
2.125802e-06 1.800000e+00 2.125802e-06 1.351485e-02 2.125802e-06 -2.202392e-05 
2.126802e-06 1.800000e+00 2.126802e-06 1.351494e-02 2.126802e-06 -2.413895e-06 
2.127802e-06 1.800000e+00 2.127802e-06 1.351485e-02 2.127802e-06 -2.202149e-05 
2.128802e-06 1.800000e+00 2.128802e-06 1.351494e-02 2.128802e-06 -2.416331e-06 
2.129802e-06 1.800000e+00 2.129802e-06 1.351485e-02 2.129802e-06 -2.201905e-05 
2.130802e-06 1.800000e+00 2.130802e-06 1.351494e-02 2.130802e-06 -2.418765e-06 
2.131802e-06 1.800000e+00 2.131802e-06 1.351485e-02 2.131802e-06 -2.201662e-05 
2.132802e-06 1.800000e+00 2.132802e-06 1.351494e-02 2.132802e-06 -2.421199e-06 
2.133802e-06 1.800000e+00 2.133802e-06 1.351485e-02 2.133802e-06 -2.201418e-05 
2.134802e-06 1.800000e+00 2.134802e-06 1.351494e-02 2.134802e-06 -2.423631e-06 
2.135802e-06 1.800000e+00 2.135802e-06 1.351485e-02 2.135802e-06 -2.201175e-05 
2.136802e-06 1.800000e+00 2.136802e-06 1.351494e-02 2.136802e-06 -2.426063e-06 
2.137802e-06 1.800000e+00 2.137802e-06 1.351485e-02 2.137802e-06 -2.200932e-05 
2.138802e-06 1.800000e+00 2.138802e-06 1.351494e-02 2.138802e-06 -2.428493e-06 
2.139802e-06 1.800000e+00 2.139802e-06 1.351485e-02 2.139802e-06 -2.200689e-05 
2.140802e-06 1.800000e+00 2.140802e-06 1.351494e-02 2.140802e-06 -2.430922e-06 
2.141802e-06 1.800000e+00 2.141802e-06 1.351485e-02 2.141802e-06 -2.200446e-05 
2.142802e-06 1.800000e+00 2.142802e-06 1.351494e-02 2.142802e-06 -2.433350e-06 
2.143802e-06 1.800000e+00 2.143802e-06 1.351485e-02 2.143802e-06 -2.200204e-05 
2.144802e-06 1.800000e+00 2.144802e-06 1.351494e-02 2.144802e-06 -2.435777e-06 
2.145802e-06 1.800000e+00 2.145802e-06 1.351485e-02 2.145802e-06 -2.199961e-05 
2.146802e-06 1.800000e+00 2.146802e-06 1.351494e-02 2.146802e-06 -2.438203e-06 
2.147802e-06 1.800000e+00 2.147802e-06 1.351485e-02 2.147802e-06 -2.199719e-05 
2.148802e-06 1.800000e+00 2.148802e-06 1.351494e-02 2.148802e-06 -2.440627e-06 
2.149802e-06 1.800000e+00 2.149802e-06 1.351485e-02 2.149802e-06 -2.199476e-05 
2.150802e-06 1.800000e+00 2.150802e-06 1.351494e-02 2.150802e-06 -2.443051e-06 
2.151802e-06 1.800000e+00 2.151802e-06 1.351485e-02 2.151802e-06 -2.199234e-05 
2.152802e-06 1.800000e+00 2.152802e-06 1.351494e-02 2.152802e-06 -2.445473e-06 
2.153802e-06 1.800000e+00 2.153802e-06 1.351485e-02 2.153802e-06 -2.198992e-05 
2.154802e-06 1.800000e+00 2.154802e-06 1.351494e-02 2.154802e-06 -2.447894e-06 
2.155802e-06 1.800000e+00 2.155802e-06 1.351485e-02 2.155802e-06 -2.198750e-05 
2.156802e-06 1.800000e+00 2.156802e-06 1.351494e-02 2.156802e-06 -2.450315e-06 
2.157802e-06 1.800000e+00 2.157802e-06 1.351485e-02 2.157802e-06 -2.198508e-05 
2.158802e-06 1.800000e+00 2.158802e-06 1.351494e-02 2.158802e-06 -2.452734e-06 
2.159802e-06 1.800000e+00 2.159802e-06 1.351485e-02 2.159802e-06 -2.198266e-05 
2.160802e-06 1.800000e+00 2.160802e-06 1.351494e-02 2.160802e-06 -2.455152e-06 
2.161802e-06 1.800000e+00 2.161802e-06 1.351485e-02 2.161802e-06 -2.198024e-05 
2.162802e-06 1.800000e+00 2.162802e-06 1.351494e-02 2.162802e-06 -2.457568e-06 
2.163802e-06 1.800000e+00 2.163802e-06 1.351485e-02 2.163802e-06 -2.197782e-05 
2.164802e-06 1.800000e+00 2.164802e-06 1.351494e-02 2.164802e-06 -2.459984e-06 
2.165802e-06 1.800000e+00 2.165802e-06 1.351485e-02 2.165802e-06 -2.197541e-05 
2.166802e-06 1.800000e+00 2.166802e-06 1.351494e-02 2.166802e-06 -2.462399e-06 
2.167802e-06 1.800000e+00 2.167802e-06 1.351485e-02 2.167802e-06 -2.197300e-05 
2.168802e-06 1.800000e+00 2.168802e-06 1.351494e-02 2.168802e-06 -2.464812e-06 
2.169802e-06 1.800000e+00 2.169802e-06 1.351485e-02 2.169802e-06 -2.197058e-05 
2.170802e-06 1.800000e+00 2.170802e-06 1.351494e-02 2.170802e-06 -2.467225e-06 
2.171802e-06 1.800000e+00 2.171802e-06 1.351485e-02 2.171802e-06 -2.196817e-05 
2.172802e-06 1.800000e+00 2.172802e-06 1.351494e-02 2.172802e-06 -2.469636e-06 
2.173802e-06 1.800000e+00 2.173802e-06 1.351485e-02 2.173802e-06 -2.196576e-05 
2.174802e-06 1.800000e+00 2.174802e-06 1.351494e-02 2.174802e-06 -2.472046e-06 
2.175802e-06 1.800000e+00 2.175802e-06 1.351485e-02 2.175802e-06 -2.196335e-05 
2.176802e-06 1.800000e+00 2.176802e-06 1.351494e-02 2.176802e-06 -2.474455e-06 
2.177802e-06 1.800000e+00 2.177802e-06 1.351485e-02 2.177802e-06 -2.196094e-05 
2.178802e-06 1.800000e+00 2.178802e-06 1.351494e-02 2.178802e-06 -2.476863e-06 
2.179802e-06 1.800000e+00 2.179802e-06 1.351485e-02 2.179802e-06 -2.195853e-05 
2.180802e-06 1.800000e+00 2.180802e-06 1.351494e-02 2.180802e-06 -2.479270e-06 
2.181802e-06 1.800000e+00 2.181802e-06 1.351485e-02 2.181802e-06 -2.195613e-05 
2.182802e-06 1.800000e+00 2.182802e-06 1.351494e-02 2.182802e-06 -2.481676e-06 
2.183802e-06 1.800000e+00 2.183802e-06 1.351485e-02 2.183802e-06 -2.195372e-05 
2.184802e-06 1.800000e+00 2.184802e-06 1.351494e-02 2.184802e-06 -2.484080e-06 
2.185802e-06 1.800000e+00 2.185802e-06 1.351485e-02 2.185802e-06 -2.195132e-05 
2.186802e-06 1.800000e+00 2.186802e-06 1.351494e-02 2.186802e-06 -2.486484e-06 
2.187802e-06 1.800000e+00 2.187802e-06 1.351485e-02 2.187802e-06 -2.194892e-05 
2.188802e-06 1.800000e+00 2.188802e-06 1.351494e-02 2.188802e-06 -2.488886e-06 
2.189802e-06 1.800000e+00 2.189802e-06 1.351485e-02 2.189802e-06 -2.194651e-05 
2.190802e-06 1.800000e+00 2.190802e-06 1.351494e-02 2.190802e-06 -2.491287e-06 
2.191802e-06 1.800000e+00 2.191802e-06 1.351485e-02 2.191802e-06 -2.194411e-05 
2.192802e-06 1.800000e+00 2.192802e-06 1.351494e-02 2.192802e-06 -2.493688e-06 
2.193802e-06 1.800000e+00 2.193802e-06 1.351485e-02 2.193802e-06 -2.194171e-05 
2.194802e-06 1.800000e+00 2.194802e-06 1.351494e-02 2.194802e-06 -2.496087e-06 
2.195802e-06 1.800000e+00 2.195802e-06 1.351485e-02 2.195802e-06 -2.193932e-05 
2.196802e-06 1.800000e+00 2.196802e-06 1.351494e-02 2.196802e-06 -2.498485e-06 
2.197802e-06 1.800000e+00 2.197802e-06 1.351485e-02 2.197802e-06 -2.193692e-05 
2.198802e-06 1.800000e+00 2.198802e-06 1.351494e-02 2.198802e-06 -2.500882e-06 
2.199802e-06 1.800000e+00 2.199802e-06 1.351485e-02 2.199802e-06 -2.193452e-05 
2.200802e-06 1.800000e+00 2.200802e-06 1.351494e-02 2.200802e-06 -2.503277e-06 
2.201802e-06 1.800000e+00 2.201802e-06 1.351485e-02 2.201802e-06 -2.193213e-05 
2.202802e-06 1.800000e+00 2.202802e-06 1.351494e-02 2.202802e-06 -2.505672e-06 
2.203802e-06 1.800000e+00 2.203802e-06 1.351485e-02 2.203802e-06 -2.192973e-05 
2.204802e-06 1.800000e+00 2.204802e-06 1.351494e-02 2.204802e-06 -2.508066e-06 
2.205802e-06 1.800000e+00 2.205802e-06 1.351485e-02 2.205802e-06 -2.192734e-05 
2.206802e-06 1.800000e+00 2.206802e-06 1.351494e-02 2.206802e-06 -2.510458e-06 
